A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A1001,Lake Holcombe Middle 27331 262nd Ave Holcombe,B1002,Lake Holcombe Middle School 27331 262nd Ave Holcombe,0.9368183
A1382,Northstar Middle 2711 Abbe Hill Dr Eau Claire,B1376,Northstar Middle School 2711 Abbe Hill Dr Eau Claire,0.93675864
A380,Cudahy Middle 5530 S Barland Ave Cudahy,B409,Cudahy Middle School 5530 S Barland Ave Cudahy,0.93669015
A1290,Muskego Lakes Middle W124S8009 North Cape Rd Muskego,B1292,Muskego Lakes Middle School W124 S8009 N. Cape Road Muskego,0.9365827
A235,Cadott Elementary 463 E Mills St Cadott,B238,Cadott Elementary School 463 E Mills Street Cadott,0.9365488
A370,Creekside Elementary 501 S Bird St Sun Prairie,B400,Creekside Elementary School 1251 O'Keeffe Avenue Sun Prairie,0.9364971
A766,Hayward Middle 15930 W 5th St Hayward,B761,Hayward Intermediate School 316 W 5th Street Hayward,0.9363893
A1291,Nash Elementary 6801 99th Ave Kenosha,B299,Charles Nash Elementary School 6801 99th Ave Kenosha,0.93633646
A1676,Rock River Intermediate 451 E Spring St Waupun,B1688,Rock River Intermediate School 451 East Spring Street Waupun,0.9363197
A746,HAPA-Hmong American Peace Academy K3-12 4601 N 84th St Milwaukee,B792,Hmong American Peace Academy 4601 North 84th Street Milwaukee,0.93630856
A670,Gillett High PO Box 227 Gillett,B664,Gillett Middle Po Box 227 Gillett,0.9361377
A332,Coleman High 343 Business 141 N Coleman,B350,Coleman Elementary School 347 Business 141 N Coleman,0.93595505
A454,Dodgeland Middle 401 S Western Ave Juneau,B453,Dodgeland Middle School 401 South Western Ave Juneau,0.93595135
A1614,Rib Mountain Elementary 150801 Robin Lane Wausau,B1628,Rib Mountain Elementary School 150801 Robin Ln Wausau,0.9359421
A645,Freedom Middle N4021 County Road E Freedom,B637,Freedom Middle School N4021 County Rd E Freedom,0.9358643
A1908,The Lincoln Academy 608 Henry Ave Beloit,B2008,The Lincoln Academy Charter School 608 Henry Avenue Beloit,0.9358081
A1842,Spring Valley Middle S1450 County Road CC Spring Valley,B1845,Spring Valley High School S1450 County Road Cc Spring Valley,0.935781
A1258,Mondovi Elementary 337 N Jackson St Mondovi,B1257,Mondovi Middle School 337 N Jackson St Mondovi,0.935623
A240,Cambridge Elementary 802 W Water St Cambridge,B243,Cambridge Elementary School 802 West Water Street Cambridge,0.93561465
A608,Forest Home Elementary 1516 W Forest Home Ave Milwaukee,B600,Forest Home Ave Elem School 1516 W Forest Home Ave Milwaukee,0.935552
A1104,Luck Elementary 810 S 7th St Luck,B1095,Luck Elementary School 710 E Butternut Ave Luck,0.9355404
A1456,Palmyra Eagle Montessori School 123 Burr Oak St Palmyra,B1267,Montessori School 701 Maple St Palmyra,0.9353776
A916,Juda Elementary N2385 Spring St Juda,B925,Juda Elementary School N2385 Spring St Juda,0.9349958
A1421,Omro Elementary 1000 N Webster Ave Omro,B1416,Omro Elementary School 1000 N Webster Avenue Omro,0.93495667
A1717,Saint Croix Central High 1751 Broadway St Hammond,B1859,St Croix Central High School 1751 Broad Way Hammond,0.9348871
A2162,Willson Elementary 146 Berkley Blvd Baraboo,B690,Gordon L. Willson Elementary School 146 Berkley Blvd Baraboo,0.9348375
A2224,Yahara Elementary 234 N Lexington Pkwy DeForest,B2291,Yahara Elementary School 234 N Lexington Pkwy De Forest,0.93476987
A871,J C McKenna Middle 307 S 1st Street Evansville,B874,J C Mckenna Middle School 307 S 1st St Evansville,0.93471
A1355,North High 2926 N 10th St Sheboygan,B1359,North Senior High School 1042 School Ave Sheboygan,0.934312
A1960,Tullar Elementary 925 Tullar Rd Neenah,B2060,Tullar Elementary School 925 Tullar Rd Neenah,0.93428516
A105,Baraboo High 1201 Draper St Baraboo,B106,Baraboo High School 1201 Draper St Baraboo,0.93422633
A1215,Metcalfe Elementary 3400 W North Ave Milwaukee,B1590,Ralph H. Metcalfe School 3400 W North Avenue Milwaukee,0.9340682
A526,Eighty-First Street Elementary 2964 N 81st St Milwaukee,B517,Eighty-First St Elem School 2964 N 81st St Milwaukee,0.934035
A2221,Wrightstown Middle 351 High Street Wrightstown,B2285,Wrightstown Middle School 450 School Street Wrightstown,0.9337119
A1171,McAuliffe Elementary 2071 Emerald Dr Green Bay,B1171,Mcauliffe Elementary School 2071 Emerald Drive Green Bay,0.9334967
A710,Grantsburg Middle 500 E James Ave Grantsburg,B705,Grantsburg Elementary School 475 E James Ave Grantsburg,0.93337953
A1297,Necedah High 1801 S Main St Necedah,B1302,Necedah High School 1801 S Main St Necedah,0.93331254
A2125,Westside Elementary 501 S Bird St Sun Prairie,B2191,Westside Elementary School 1320 Buena Vista Dr Sun Prairie,0.9332839
A997,Lake Country School 1800 Vettelson Rd Hartland,B998,Lake Country Elementary School District 1800 Vettelson Rd Hartland,0.933221
A927,Kaukauna High 1701 County Road CE Kaukauna,B933,Kaukauna High School 1701 County Highway Ce Kaukauna,0.9331046
A94,Badger Ridge Middle 300 Richard Street Verona,B95,Badger Ridge Middle School 300 Richard St Verona,0.9329792
A279,Central High 8516 W Lincoln Ave West Allis,B2164,West Allis Central High School 8516 W Lincoln Ave West Allis,0.932806
A384,Cumberland Middle 980 8th Ave Cumberland,B413,Cumberland Middle School 980 8th Ave Cumberland,0.9327896
A815,Horicon Middle School 841 Gray St Horicon,B822,Horicon Schools 841 Gray Street Horicon,0.9327191
A1359,North Lakeland Elementary 12686 County Road K Manitowish Waters,B1357,North Lakeland Elem School 12686 County Hwy K Manitowish Wtr,0.9327148
A1251,Minocqua Elementary 7450 Titus Dr Minocqua,B1249,Minocqua Elementary School 7450 Titus Dr Minocqua,0.93271434
A1265,Monroe High 1600 26th Street Monroe,B1263,Monroe School 2625 14th Avenue Monroe,0.93236613
A1664,Riverview Middle 300 Riverside Cir Plymouth,B1673,Riverview Middle School 300 Riverview Cir Plymouth,0.93216366
A1866,Stormonth Elementary 7301 N Longacre Rd Milwaukee,B1502,Peter Stormonth School 7301 N Longacre Rd Milwaukee,0.9318621
A854,Indian Trail High School and Academy 6800 60th St Kenosha,B860,Indian Trail Academy Hi 6800 60th Street Kenosha,0.93170047
A951,Kewaunee Middle 921 3rd St Kewaunee,B951,Kewaunee Middle School 921 Third Street Kewaunee,0.9315609
A407,Deer Creek Intermediate 3680 S Kinnickinnic Ave Saint Francis,B432,Deer Creek Intermediate School 3680 S Kinnick Ave Saint Francis,0.9315605
A412,Delavan Darien Technical School Inc 150 Cummings St Delavan,B438,Delavan-Darien Technical School 150 Cumming St Delavan,0.9314445
A2094,West High 966 Shawano Ave Green Bay,B2173,West High School 966 Shawano Ave Green Bay,0.9313776
A789,Hillsboro Elementary 853 Hillsborough Ave Hillsboro,B322,City Elementary School 853 Hillsborough Ave Hillsboro,0.93134844
A278,Central High 621 S Water St Sheboygan,B291,Central High School 830 Virginia Avenue Sheboygan,0.93131125
A1005,Lake Shore Middle 11036 N Range Line Rd Mequon,B1006,Lake Shore Middle School 11036 N Range Line Rd Mequon,0.9310539
A146,Berlin High 222 Memorial Dr Berlin,B150,Berlin High School 222 Memorial Dr Berlin,0.9309573
A2097,West High 3301 Saylesville Rd Waukesha,B2171,West High School 3301 Saylesville Rd Waukesha,0.930855
A906,John Edwards High 801 2nd St Port Edwards,B910,John Edwards High School 801 2nd St Port Edwards,0.93082845
A661,George D Warriner High School for Personalized Learning 830 Virginia Avenue Sheboygan,B655,George Warriner High School 830 Virginia Ave Sheboygan,0.9307695
A280,Central Middle 1100 Cedar St Hartford,B292,Central Middle School 1100 Cedar St Hartford,0.9306992
A1864,Stone Bank Elementary N68W33866 County Road K Oconomowoc,B1967,Stone Bank School District N68 W33866 County Trunk Hwy K Oconomowoc,0.93051904
A975,Koshkonong Trails School 403 Blue Jay Way Cambridge,B973,Koshkonong Trails School 39 Oakland Rd Cambridge,0.9304786
A794,Hintgen Elementary 3505 28th St S La Crosse,B790,Hintgen Elementary School 3505 28th St S La Crosse,0.930442
A20,Al Behrman Elementary 400 Mulberry St Baraboo,B16,Al Behrman Elementary School 400 Mulberry St Baraboo,0.9304049
A1070,Lincoln-Erdman Elementary 4101 N 50th St Sheboygan,B1061,Lincoln-Erdman Elem School 4815 County Road J Sheboygan,0.930306
A1462,Paris Elementary 1901 176th Ave Kenosha,B1465,Paris Cons Elementary School 1901 176th Ave Kenosha,0.9303016
A1607,Renaissance Charter Academy 1355 Sunshine  Ave River Falls,B1617,Renaissance Alternative Academy 1107 S Wasson Lane River Falls,0.9299075
A507,Eastside Elementary 501 S Bird St Sun Prairie,B497,Eastside Elementary School 661 Elizabeth Ln Sun Prairie,0.9298816
A814,Horicon High School 841 Gray St Horicon,B822,Horicon Schools 841 Gray Street Horicon,0.9298403
A1950,Transition High 1940 N 36th St Milwaukee,B2047,Transition High School 1940 N 36th St Milwaukee,0.9297483
A722,Greenfield High 4800 S 60th St Greenfield,B721,Greenfield High School 4800 S 60th St Greenfield,0.92970717
A2169,Wilson Elementary 8710 W Orchard St West Allis,B2276,Woodrow Wilson Elementary School 8710 W Orchard St West Allis,0.92922586
A1525,Plum City High 907 Main St Plum City,B1531,Plum City High School 907 Main St Plum City,0.9292099
A1689,Ronald R Albrecht Elementary 1400 21st St Brodhead,B21,Albrecht Elementary School 1400 21st St Brodhead,0.929176
A622,Fox River Middle 921 W Main St Waterford,B612,Fox River Middle School 921 W Main St Waterford,0.92902595
A1438,Oriole Lane Elementary 12850 N Oriole Ln Mequon,B1428,Oriole Lane Elementary School 12850 N Oriole Ln Mequon,0.92900586
A1402,Oakfield Elementary PO Box 99 Oakfield,B1400,Oakfield Elementary School 200 E White St Oakfield,0.9289693
A398,De Forest High 815 Jefferson St DeForest,B426,De Forest High School 815 Jefferson Street De Forest,0.9288502
A817,Horizon Elementary 501 S Bird St Sun Prairie,B823,Horizon Elementary School 625 N. Heathersone Ridge Drive Sun Prairie,0.9288189
A9,Abrams Elementary 3000 Elm St Abrams,B6,Abrams Elementary School 3000 Elm Street Abrams,0.9286669
A1887,Sun Prairie West High 501 South Bird St Sun Prairie,B1988,Sun Prairie School 211 East Linnerud Drive Sun Prairie,0.9286307
A341,Columbus Middle 400 S Dickason Blvd Columbus,B361,Columbus Middle School 400 South Dickason Blvd Columbus,0.92854464
A664,Gerritts Middle 545 S John St Kimberly,B657,Gerritts Middle School 545 S John St Kimberly,0.9284477
A733,Groppi High 1312 N 27th St Milwaukee,B886,James Groppi High School 1312 N 27th St Milwaukee,0.92838347
A1819,Southside Early Learning Center 1023 Walrath St Sparta,B1825,Southside Early Learning Centr 1023 Walrath St Sparta,0.92836356
A1596,Ready 4 Learning School 325 S Eagle St Oshkosh,B1600,Ready 4 Learning Charter School 915 Hazel Street Oshkosh,0.92835236
A1989,Veritas High 3025 W Oklahoma Ave Milwaukee,B2083,Veritas High School 3025 W Oklahoma Milwaukee,0.928323
A1211,Merrill High 1201 N Sales St Merrill,B1214,Merrill High School 1201 N Sales Merrill,0.9277463
A108,Barlow Park Elementary School PO Box 991 Ripon,B108,Barlow Park Elementary School 100 Ringstad Drive Ripon,0.9277077
A1789,Silver Spring Intermediate N58W22350 Silver Spring Dr Sussex,B1796,Silver Spring Intermediate School N58 W22350 Silver Spring Drive Sussex,0.92756736
A1498,Peshtigo Elementary 341 N Emery Ave Peshtigo,B1499,Peshtigo Elementary School 341 N Emery Ave Peshtigo,0.92750835
A836,Hudson Middle 1300 Carmichael Rd Hudson,B841,Hudson Middle School 1300 Carmichael Rd Hudson,0.92744434
A1266,Monroe Middle 1510 13th Street Monroe,B1263,Monroe School 2625 14th Avenue Monroe,0.9273014
A499,East High 2121 Emmers Dr Appleton,B492,East High School 2121 E Emmers Dr Appleton,0.9270245
A80,Athens Middle PO Box F Athens,B78,Athens Elementary School Po Box 190 Athens,0.9268013
A1213,Merton Intermediate N68W28320 Sussex Rd Hartland,B1216,Merton Intermediate School N68w28320  Sussex Rd Merton,0.9263374
A12,ACE Alliance Charter Elementary 920 Higgins Ave Neenah,B32,Alliance Charter School 215 E Forest Ave Neenah,0.9260893
A1000,Lake Geneva Middle 600 N Bloomfield Rd Lake Geneva,B1001,Lake Geneva Middle School 600 N. Bloomfield Road Lake Geneva,0.9260826
A706,Granton High 217 N Main St Granton,B703,Granton Area High School 217 N Main St Granton,0.9255463
A2118,Weston Elementary 5200 Camp Phillips Rd Weston,B2186,Weston Elementary School 5200 Camp Phillips Rd Schofield,0.92544156
A773,High Marq Environmental Charter School 222 Forest Ln Montello,B771,High Marq Environmental Charter School 383 E. Montello Street Montello,0.9253074
A1656,Riverside High 1615 E Locust St Milwaukee,B1669,Riverside University High Sch 1615 E Locust St Milwaukee,0.92526996
A787,Hillcrest Primary School 1410 S Waukechon St Shawano,B785,Hillcrest Primary 1410 South Waukechon Street Shawano,0.92510283
A594,Fifty-Third Street Elementary 3618 N 53rd St Milwaukee,B586,Fifty-Third Street Elem School 3618 N 53rd St Milwaukee,0.9250146
A343,Conrad Elvehjem Primary School 6009 Johnson St McFarland,B364,Conrad Elvehjem Elem School 6009 Johnson St Mc Farland,0.9250112
A798,Holmen Middle 502 N Main St Holmen,B796,Holmen Middle School 502 N. Main St Holmen,0.9249364
A1341,Ninety-Fifth Street Elementary 3707 N 94th St Milwaukee,B1343,Ninety-Fifth St Elem School 3707 N 94th St Milwaukee,0.92479646
A752,Hartford High 805 Cedar St Hartford,B750,Hartford Union High School 805 Cedar St Hartford,0.9242526
A1164,Marshfield Middle 900 E 4th St Marshfield,B1162,Marshfield Middle School 900 E 4th St Marshfield,0.9238875
A949,Kewaunee Elementary 921 3rd St Kewaunee,B951,Kewaunee Middle School 921 Third Street Kewaunee,0.923847
A2031,Washington Middle 314 S Baird St Green Bay,B2123,Washington Middle School 314 S Baird St Green Bay,0.92378294
A1399,Oak Creek High 340 E Puetz Rd Oak Creek,B1397,Oak Creek High School 340 E Puetz Rd Oak Creek,0.92364144
A1792,Siren High 24022 4th Ave Siren,B1798,Siren Elementary 24022 4th Ave Siren,0.9234025
A882,James Madison Elementary 2302 David Ave Sheboygan,B1115,Madison Elementary School 2302 David Ave Sheboygan,0.9231563
A2095,West High 30 Ash St Madison,B2172,West High School 30 Ash St Madison,0.923075
A47,Amery Middle 501 Minneapolis Ave S Amery,B45,Amery Middle School 501 Minneapolis Ave S Amery,0.9229238
A856,Innovative and Alternative Middle 1045 E Dayton St Madison,B862,Innovative And Alternative High 1045 E Dayton St Madison,0.9227723
A469,Dresser Elementary PO Box 130 Saint Croix Falls,B469,Dresser Elementary School P.O. Box 130 St. Croix Falls,0.9226993
A1998,Viking Elementary 500 E Wall St Holmen,B2091,Viking Elementary School 500 East Wall Street Holmen,0.9226433
A486,Eagles' Wings Virtual Charter School 8993 E Baldwin Ave Solon Springs,B483,Eagles Wings Public Montessori Charter 8993 E Baldwin Ave Solon Springs,0.9224915
A544,Ellsworth Elementary 445 S Piety St Ellsworth,B536,Ellsworth Elementary School 17012738 300 Hillcrest St Ellsworth,0.92239964
A1753,Sevastopol Elementary 4550 WI-57 Sturgeon Bay,B1755,Sevastopol Elementary School 4550 State Highway 57 Sturgeon Bay,0.92218995
A379,Cudahy High 4950 S Lake Dr Cudahy,B408,Cudahy High School 4950 S Lake Dr Cudahy,0.92191434
A2032,Washington Middle 2600 50th Street Kenosha,B2122,Washington Middle School 811 Washington Rd Kenosha,0.9217978
A1605,Reedsville Jr/Sr High School PO Box 340 Reedsville,B1613,Reedsville Jrsr High School 340 Manitowoc St Reedsville,0.9216545
A367,Crandon Elementary 9750 US Highway 8 W Crandon,B397,Crandon Elementary School 9750 Us Highway 8 W Crandon,0.9214622
A1954,Tremper High 8560 26th Ave Kenosha,B2051,Tremper High School 8560 26th Ave Kenosha,0.9212769
A1244,Milwaukee Scholars Charter School 7000 W Florist Ave Milwaukee,B1235,Milwaukee College  Preparatory School 2449 N 36th St Milwaukee,0.92097396
A963,King Jr Elementary 3275 N 3rd St Milwaukee,B963,Kluge Elementary School 5760 N 67th St Milwaukee,0.9205296
A583,Fall Creek High 336 E Hoover Ave Fall Creek,B575,Fall Creek High School 336 E Hoover Ave Fall Creek,0.92038995
A1103,Loyal Middle School 514 W Central P.O. Box 10 Loyal,B1094,Loyal Junior High School 514 W Central St Loyal,0.92038053
A233,C H Bird Elementary 501 S Bird St Sun Prairie,B301,Chbird Elementary School 1170 N Bird St Sun Prairie,0.92023796
A212,Brown Deer Middle/High 8060 N 60th St Brown Deer,B214,Brown Deer Middle High School 8060 N 60th St Brown Deer,0.91987514
A1958,Tri-County Middle 409 S West St Plainfield,B2053,Tri-County Elementary School 409 S West St Plainfield,0.9198002
A1007,Lake Superior Elementary 6200 E 3rd St Superior,B710,Great Lakes Elementary School 129 N 28th St E Superior,0.91939574
A1129,Manawa Middle 515 E 4th St Manawa,B1124,Manawa Elementary School 800 Beech Street Manawa,0.9189935
A966,KM Global Sch 349 N Oak Crest Dr Wales,B965,Km Global 349 North Oak Crest Dr Wales,0.918989
A835,Hudson High 1501 Vine St Hudson,B840,Hudson High School 1501 Vine St Hudson,0.9189688
A403,De Soto Middle 615 Main St De Soto,B430,De Soto Middle/High School 600 Main Street De Soto,0.9188105
A1412,Oconto Falls High 210 N Farm Rd Oconto Falls,B1408,Oconto Falls High School 210 North Farm Rd Oconto Falls,0.91864526
A658,Gaylord A Nelson Educational Center 135 8th Ave Clear Lake,B651,Gaylord. A. Nelson Educational Center Po Box 428 Clear Lake,0.91846144
A14,Adams-Friendship Elementary 201 W 6th St Friendship,B12,Adams Friendship Middle School 420 N. Main Street Adams,0.91842544
A288,Charles F Fernandez Center Alt Learning 1900 W Zinda Dr Stevens Point,B297,Charles F.Fernandez Center For Alternative Learning 1900 W Zinda Drive Stevens Point,0.9183922
A95,Badger Rock Middle 545 W Dayton St Madison,B96,Badger Rock Middle School 509 E Badger Rd Madison,0.9183135
A1885,Sun Prairie East High 501 S Bird St Sun Prairie,B1988,Sun Prairie School 211 East Linnerud Drive Sun Prairie,0.9180337
A543,Elkhorn Options Virtual School 534 Sunset Drive Elkhorn,B1423,Options Virtual Charter School 534 Sunset Drive Elkhorn,0.9179832
A1234,Milwaukee College Preparatory School: Lola Rowe North Campus 1350 W North Ave Milwaukee,B1235,Milwaukee College  Preparatory School 2449 N 36th St Milwaukee,0.9179463
A1071,Lindbergh Elementary 4500 Kennedy Rd Madison,B298,Charles Lindbergh Elem School 4500 Kennedy Rd Madison,0.9179456
A1532,Port Edwards Ed Heuer Elementary School 951 5th St Port Edwards,B1539,Port Edwards Elementary School 951 5th St Port Edwards,0.91775703
A524,Edison Middle 1649 S Chatham St Janesville,B513,Edison Middle School 1649 S Chatham St Janesville,0.9174809
A300,Chippewa Falls High 735 Terrill St Chippewa Falls,B315,Chippewa Falls Middle School 750 Tropicana Blvd Chippewa Falls,0.91745377
A2148,Whitnall Middle 5025 S 116th St Greenfield,B2213,Whitnall High School 5000 S 116th St Greenfield,0.9174174
A1938,Tomah Middle 612 Hollister Ave Tomah,B2035,Tomah Middle School 612 Hollister Ave Tomah,0.91732335
A1660,Riverview Elementary PO Box 69 Silver Lake,B1671,Riverview Elementary School 300 Prosser St Silver Lake,0.91713864
A616,Fort Atkinson Middle 310 S 4th St E Fort Atkinson,B641,Ft. Atkinson Middle School 310 S. 4th Street Fort Atkinson,0.91701996
A652,Galesville Elementary PO Box 4001 Galesville,B646,Galesville Elementary School 17151 French Rd Galesville,0.916787
A495,East Elementary 220 7th Ave Antigo,B2169,West Elementary School 1232 7th Ave Antigo,0.91647464
A1519,Platteville High 710 E Madison St Platteville,B1525,Platteville High School 710 E Madison Street Platteville,0.9163741
A1574,Pulaski Community Middle 911 S Saint Augustine St Pulaski,B1580,Pulaski Community Middle School 911 South St. Augustine Street Pulaski,0.91622984
A1243,Milwaukee Parkside School 2969 S Howell Ave Milwaukee,B1242,Milwaukee Parkside School For The Arts 2969 S Howell Avenue Milwaukee,0.9161824
A1337,Niagara High 700 Jefferson Ave Niagara,B1338,Niagara Elementary 700 Jefferson Ave Niagara,0.9159522
A1673,Rock Elementary 340 13th St S Hudson,B478,E.P. Rock Elementary School 340 13th St S Hudson,0.91576016
A1413,Oconto High 1717 Superior Ave Oconto,B1410,Oconto High School 1717 Superior Ave Oconto,0.915658
A1828,Sparta High 506 N Black River St Sparta,B1833,Sparta High School 506 N Black River St Sparta,0.9155047
A1,21st Century Preparatory School 1220 Mound Ave Racine,B1,21st Century Preparatory (D.B.A. Racine Charter One) 1220 Mound Avenue Racine,0.9153181
A2073,Wauzeka High 301 E Main St Wauzeka,B2154,Wauzeka Steuben High School 301 E Main St Wauzeka,0.9152609
A197,Brillion High W1101 County Road HR Brillion,B200,Brillion High School W1101 County Hr Brillion,0.9148853
A1974,Unity High 1908 150th St Hwy 46 N Balsam Lake,B2072,Unity High School 1908 150th St Hwy 46 North Balsam Lake,0.9147377
A1709,Royal Oaks Elementary 501 S Bird St Sun Prairie,B1718,Royal Oaks Elementary School 2215 Pennsylvania Ave Sun Prairie,0.91465735
A1490,Pecatonica High PO Box 117 Blanchardville,B1493,Pecatonica High School 704 Cross St Blanchardville,0.9141468
A1801,South Accelerated Academy 1515 W Lapham Blvd Milwaukee,B7,Academy Of Excellence South Campus 633 S. 12th Street Milwaukee,0.9139174
A1549,Prairie Lane Elementary 10717 47th Ave Pleasant Prairie,B1563,Prairie View Elementary School W330 S6473 Highway E North Prairie,0.9138923
A1081,Little Wolf High 515 E 4th St Manawa,B1070,Little Wolf Jr/Sr High School 515 East Fourth Street Manawa,0.91354215
A211,Brown Deer Elementary 5757 W Dean Rd Brown Deer,B214,Brown Deer Middle High School 8060 N 60th St Brown Deer,0.9133747
A2220,Wrightstown High 351 High Street Wrightstown,B2283,Wrightstown Elementary School 351 High St Wrightstown,0.9132806
A125,Bayfield Middle 300 N 4th St Bayfield,B126,Bayfield Middle School 300 N 4th St Bayfield,0.9132146
A497,East Elementary 120 S Sanborn Ave Jefferson,B890,Jefferson East Elem School 120 S Sanborn Ave Jefferson,0.91312283
A1281,Mount Horeb Intermediate 200 Hanneman St Mount Horeb,B1281,Mount Horeb Intermediate Ctr 200 Hanneman Blvd Mount Horeb,0.9129903
A1677,Rock University High 527 S Franklin St Janesville,B1689,Rock University Charter School 2909 Kellogg Ave. Janesville,0.91286963
A1212,Merrimac Community 360 School St Merrimac,B1215,Merrimac Community Charter 360 School Street Merrimac,0.9121645
A1026,Lancaster Middle 802 E Elm St Lancaster,B1022,Lancaster Middle School 802 E Elm St Lancaster,0.9120581
A1768,Sheboygan Falls High 220 Amherst Ave Sheboygan Falls,B1768,Sheboygan Falls Elementary School 101 School St Sheboygan Falls,0.9120247
A666,Gibraltar High 3924 State Highway 42 Fish Creek,B659,Gibraltar High School 3924 State Highway 42 Fish Creek,0.9119871
A321,Clinton Senior High PO Box 566 Clinton,B340,Clinton Senior High School 112 Milwaukee Rd Clinton,0.9118694
A584,Fall Creek Middle 336 E Hoover Ave Fall Creek,B576,Fall Creek Middle School 242 E Hoover Ave Fall Creek,0.91166615
A166,Black River Falls Middle 112 Diploma Drive Black River Falls,B170,Black River Falls Middle Sch 1202 Pierce St Black River Falls,0.9114593
A1535,Portage High 301 E Collins St Portage,B1542,Portage High School 301 Collins St Portage,0.91135687
A145,Benton Middle PO Box 7 Benton,B149,"Benton Middle School 41 Alma Street, Po Box 7 Benton",0.91123515
A1759,Shabazz-City High 1601 N Sherman Ave Madison,B1761,Shabazz City High School 1601 N Sherman Ave Madison,0.91120636
A2223,Wyeville Elementary 225 W Tomah Rd Wyeville,B2286,Wyeville Elementary School 225 W Tomah Rd Tomah,0.9111066
A1562,Preble High 2222 Deckner Ave Green Bay,B1569,Preble High School 2222 Deckner Ave Green Bay,0.9109145
A1752,Sennett Middle 502 Pflaum Rd Madison,B1754,Sennett Middle School 502 Pflaum Rd Madison,0.9108497
A1041,Lena Middle 304 E Main St Lena,B1033,Lena Elementary School 304 Main St Lena,0.91083986
A1554,Prairie View Elementary 510 N Crystal Lake Rd Beaver Dam,B1568,Prarie View Elementary School 510 N Crystal Lake Rd Beaver Dam,0.91080403
A1966,Turtle Lake Middle 205 Oak St N Turtle Lake,B2065,Turtle Lake Middle School 205 Oak Street Turtle Lake,0.91074765
A1751,Seneca Junior High PO Box 34 Seneca,B1753,Seneca Junior High School 202 Main Street Seneca,0.91060495
A164,Black Hawk Middle 1402 Wyoming Way Madison,B167,Black Hawk Middle School 1402 Wyoming Way Madison,0.9104236
A988,Lad Lake Synergy School 2820 W Grant St Milwaukee,B1891,St Lucas Lutheran School 648 E Dover St Milwaukee,0.91019154
A1941,Tomahawk Middle 1048 E Kings Rd Tomahawk,B2039,Tomahawk Middle School 1048 E King Rd Tomahawk,0.9099811
A1031,Laona High 5216 Forest Ave Ste A Laona,B1028,Laona High School 5216 Forest Avenue Laona,0.9099304
A970,Kohler Elementary 333 Upper Rd Kohler,B971,Kohler High School 333 Upper Rd Kohler,0.9096539
A2232,Menominee Tribal School PO Box 39 Neopit,B1205,Menominee Tribal School W6817 Church St. Neopit,0.90950084
A397,Davey Elementary 3000 Starr Ave Eau Claire,B1731,Sam Davey Elementary School 3000 Starr Ave Eau Claire,0.90946865
A1072,Lineville Intermediate 2700 Lineville Rd Green Bay,B1062,Lineville Intermediate School 2700 Lineville Road Green Bay,0.90920407
A1940,Tomahawk High 1048 E Kings Rd Tomahawk,B2038,Tomahawk High School 1048 E King Rd Tomahawk,0.9090998
A790,Hillsboro High PO Box 526 Hillsboro,B788,Hillsboro High School 777 School Road Hillsboro,0.90898013
A1368,Northern Waters Environmental School 15930 W 5th St Hayward,B1366,Northern Waters Environmental Charter School 10256 North Greenwood Lane Hayward,0.9089505
A1044,Les Paul Middle 325 Carroll St Waukesha,B1038,Les Paul Middle School 400 N Grand Ave Waukesha,0.90893155
A677,Gilmore Fine Arts School 2330 Northwestern Ave Racine,B671,Gilmore Fine Arts 2330 Northwestern Ave Racine,0.90873694
A1372,Northland Pines Elementary-St Germain 8234 Highway 70 W Saint Germain,B1869,St Germain Elementary School 8234 Highway 70 W Saint Germain,0.9084945
A239,Cambria Friesland Middle/High 410 E Edgewater St Cambria,B241,Cambria Friesland Elem School 410 E Edgewater Street Cambria,0.90824676
A1403,Oakfield High PO Box 39 Oakfield,B1400,Oakfield Elementary School 200 E White St Oakfield,0.9081727
A1772,Shell Lake Junior/Senior High 271 Highway 63 Shell Lake,B1774,Shell Lake High 271 Highway 63 S Shell Lake,0.9081549
A52,Andrew S Douglas Middle 3620 N 18th St Milwaukee,B50,Andrew S. Douglas School 3620 N 18th St Milwaukee,0.90806264
A982,La Farge High 301 W Adams St La Farge,B981,La Farge Middle School 301 West Adams Street La Farge,0.90792423
A1404,Oakfield Middle PO Box 39 Oakfield,B1400,Oakfield Elementary School 200 E White St Oakfield,0.9078704
A957,Kiel Middle 502 Paine St Kiel,B954,Kiel E School 416 Paine Street Kiel,0.90777713
A82,Auburndale Elementary PO Box 139 Auburndale,B84,Auburndale Elementary School 10564 School Avenue Auburndale,0.90751946
A523,Edison Middle 442 Alpine Dr Green Bay,B514,Edison Middle School 442 Alpine Dr Green Bay,0.9072684
A931,Kennedy Elementary 1629 11th Ave Grafton,B913,John F Kennedy Elem School 1629 11th Ave Grafton,0.90726256
A1993,Verona Area International School 400 N Main Street Verona,B2085,Verona Area High School 234 Wildcat Way Verona,0.90722
A149,Bessie Allen Middle 305 McKinley St North Fond du Lac,B152,Bessie Allen Middle School 305 Mckinley Fond Du Lac,0.90701294
A1446,Ouisconsing School of Collaboration 101 School St Lodi,B1438,Ouisconsing School Of Collaboration 103 Pleasant Street Lodi,0.906889
